contigs	predictions	scores
k79_72281	2;1239;186801;3082720;543314;2060094;433296	1.0;0.9997;0.99959;0.99955;0.99955;0.99955;0.99955
k79_84534	2;1239;186801;186802;216572;2892397;2714358	1.0;0.99999;0.99996;0.99983;0.99983;0.99755;0.99755
k79_23917	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;0.99991;0.99991;0.99991;0.99991;0.99991
k79_48283	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_11738	2;1239;186801;3085636;186803;207244;649756;649757	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_72284	2;1239;186801;186802;216572;216851;2929490	1.0;0.99999;0.99999;0.99999;0.99999;0.99999;0.9999
k79_35374	2;1239	0.97884;0.54284
k79_48292	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.99251
k79_96179	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_96182	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.99998
k79_48294	2;1239;186801;186802;216572;459786;2109687	1.0;0.99987;0.99809;0.97715;0.97714;0.5372;0.53716
k79_72302	2;1239;91061;186826;33958;2767876;1603;1423721	0.99999;0.99999;0.99997;0.99997;0.99997;0.99997;0.99997;0.99997
k79_35392	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_84542	2;1239;186801;186802;31979;1485;1491	0.99996;0.99913;0.9989;0.9989;0.9989;0.9989;0.99561
k79_48300	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_96184	2;1239;186801;186802;216572;1263;2608920	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_72312	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;0.99997;0.99997
k79_48301	2;976;200643;171549;815;816	1.0;0.99993;0.99992;0.99992;0.99982;0.99955
k79_72314	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.99916
k79_72317	2;1239;186801;186802;216572;1263;2608920	1.0;1.0;1.0;0.99999;0.99999;0.99999;0.99985
k79_48314	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_72321	2;1239;186801;3082720;186804;1870884;1496	1.0;0.99999;0.99999;0.99482;0.99482;0.99482;0.99482
k79_84551	2;976;200643;171549;815;816;674529	0.99998;0.99964;0.99892;0.99891;0.99769;0.97044;0.55099
k79_48321	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_11768	2;1239;186801;186802;216572;216851	1.0;0.83625;0.8115;0.79487;0.78815;0.76821
k79_48323	2;1239;186801;3085636;186803;2316020;46228;471875	1.0;0.99999;0.99999;0.99999;0.99999;0.99999;0.99996;0.99996
k79_48324	2;1239;186801;186802;31979;1485;1513	0.99999;0.99999;0.99997;0.99991;0.99991;0.99991;0.99991
k79_11772	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.99954
k79_72332	2;1239;186801;186802;216572;2892396;2714355	1.0;0.99995;0.99995;0.99994;0.99994;0.99991;0.99991
k79_48327	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;0.9999;0.9999
k79_60894	2;976;200643;171549;2005525;375288;328812	1.0;0.99996;0.99996;0.99996;0.99991;0.99991;0.99991
k79_96212	2;976;200643;171549;2005525;375288;823;999416	1.0;1.0;1.0;1.0;0.99993;0.99993;0.99985;0.99985
k79_48338	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_84565	2;1239;186801;3085636;186803;1766253;39491	0.99994;0.99991;0.99989;0.99988;0.99988;0.52293;0.52293
k79_35424	131567	0.99343
k79_96216	2;1239;186801;3085636;186803;1766253;39491;657318	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.99984
k79_11794	131567	0.98289
k79_48340	2;1239;186801;3085636;186803;841;166486;718255	1.0;1.0;1.0;1.0;1.0;1.0;0.99998;0.96814
k79_96217	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_48343	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.99999
k79_72335	2;1239;186801;3085636;186803;1766253;39491;657317	0.9996;0.99596;0.96731;0.73161;0.73161;0.72105;0.72105;0.718
k79_96219	2;1239;186801;3085636;186803;841;166486;718255	0.99999;0.99999;0.99999;0.99999;0.99999;0.99998;0.99998;0.97793
k79_23966	2;1239;526524;526525;2810280;2678885;1982626	0.99984;0.99984;0.99983;0.99983;0.99983;0.99983;0.99983
k79_72338	2;1239;186801;186802;216572;1263;2608920	1.0;1.0;1.0;0.99995;0.99995;0.99995;0.9999
k79_11809	2;1239;186801;3085636;186803;2316020;46228;471875	1.0;0.99998;0.99998;0.99997;0.99997;0.99639;0.99638;0.99638
k79_11811	2;1239;186801;186802;216572;216851	1.0;0.99448;0.99395;0.99314;0.99312;0.64418
k79_48361	2;200940;3024418;213118;213119;2289;240139	1.0;0.99996;0.99996;0.99996;0.99996;0.99996;0.99996
k79_96240	2;1239;186801;186802;216572;216851;853	1.0;0.99872;0.99871;0.66674;0.66183;0.66068;0.51503
k79_84587	2;976;200643;171549;2005525;375288;823;999416	1.0;1.0;1.0;1.0;0.99994;0.99994;0.99994;0.99994
k79_35438	2;1239;186801;3085636;186803;2316020;33038	1.0;1.0;1.0;1.0;1.0;0.99983;0.99982
k79_11823	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_48369	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.99997
k79_84588	2;1239;186801;3082720;186804;214904;2925782	0.99999;0.99992;0.99992;0.99991;0.99991;0.99991;0.99991
k79_72343	2;1239;186801;186802;216572;1263;2608920	1.0;1.0;1.0;1.0;1.0;1.0;0.99999
k79_23982	2;976;200643;171549;815	0.96176;0.50534;0.5053;0.5053;0.50242
k79_35439	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;0.99999;0.99999;0.99995
k79_72350	2;1239;186801;3085636;186803;207244;649756;649757	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_96251	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_84605	131567	0.53479
k79_35452	2;1239;186801;186802;216572;1263;1160721	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_84608	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_84611	2;1239;186801;3085636;186803;2719313;333367;518636	1.0;1.0;0.99996;0.99996;0.99996;0.99994;0.99994;0.99994
k79_23983	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_48381	2;1239;186801;186802;31979;1485;1216932	0.99762;0.88932;0.8573;0.8384;0.60287;0.60287;0.60179
k79_72359	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_48399	2;1239;186801;186802;216572;216851;2929492	1.0;0.99999;0.99999;0.99999;0.99997;0.99993;0.99993
k79_11830	2;976;200643;171549;815;909656;387090	0.99996;0.99953;0.99852;0.99848;0.99552;0.53774;0.53574
k79_84631	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_96276	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_35474	2;1239;186801;186802;216572;1263;2608920	1.0;0.99999;0.99999;0.99999;0.99999;0.99711;0.99709
k79_72370	2;1239;186801;186802;216572;1263;2608920	1.0;0.99999;0.99999;0.99996;0.99996;0.99992;0.99991
k79_96277	2;1239;186801;3085636;186803;189330;88431	1.0;0.99942;0.99942;0.99942;0.99942;0.99932;0.99932
k79_24000	2;1239;91061;1385;186817;1386;492670	1.0;1.0;0.99973;0.99973;0.99973;0.99973;0.99973
k79_11835	2;1239;186801;3085636;186803;1766253;39491;657318	1.0;1.0;1.0;1.0;1.0;0.99997;0.99997;0.99841
k79_35480	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_48425	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;0.99912;0.99912;0.99911;0.99911;0.51125;0.51125;0.50744
k79_96287	2;976;200643;171549;815;816;820;997890	1.0;0.98503;0.98502;0.98502;0.98493;0.98493;0.98479;0.98479
k79_24006	2;1239;186801;3085636;186803;841;1261634	1.0;1.0;1.0;1.0;1.0;0.99983;0.99937
k79_84638	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_96292	2;976;200643;171549;2005525;375288;823;999416	1.0;0.9637;0.9636;0.9636;0.94656;0.94656;0.52939;0.52939
k79_35487	2;1239;186801	0.88094;0.72367;0.67882
k79_11837	2;1239;91061;1385;186822;44249;1763538	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_96294	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;0.92072;0.92012;0.91805;0.91805;0.816;0.816;0.81487
k79_48431	2;976;200643;171549;2005525;375288;46503	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_11847	2;976;117743;200644;2762318;28250;28251	1.0;0.99998;0.99998;0.99998;0.99996;0.99996;0.99996
k79_96301	2;1239;186801;186802;216572;216851	1.0;0.99823;0.98757;0.59001;0.5662;0.5461
k79_24014	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_11857	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;0.99999;0.99999;0.99999;0.99999;0.99999
k79_35502	2;1239;186801;186802;216572;2892396;2714355	1.0;0.99688;0.99639;0.99622;0.99613;0.98916;0.989
k79_11862	2;976;200643;171549;171552;558436;839;264731	1.0;1.0;1.0;1.0;0.99997;0.99997;0.99997;0.99997
k79_35508	2;1239;526524;526525;2810280;2678885;1982626	0.99998;0.99998;0.99967;0.99967;0.99967;0.99967;0.99967
k79_24024	2;1239;186801;3085636;186803;841;301301	1.0;0.9993;0.98126;0.98102;0.98102;0.97583;0.58323
k79_72395	2;1239;186801;3085636;186803;207244;649756;649757	0.99964;0.9928;0.99161;0.97712;0.97712;0.81305;0.81305;0.81305
k79_11865	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_84657	2;1239;186801;3085636;186803;572511;418240;1121115	0.99942;0.99932;0.99932;0.9993;0.9993;0.87524;0.83198;0.83198
k79_48442	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_84665	2;976;200643;171549;815;816;2650157	0.99924;0.99877;0.99865;0.99865;0.99727;0.99726;0.89188
k79_96312	2;1239;186801;3085636;186803;1506553;29347	1.0;1.0;1.0;1.0;1.0;0.99963;0.99963
k79_35518	2;976;200643;171549;2005525;375288;823;999416	1.0;1.0;0.99999;0.99999;0.9984;0.9984;0.99839;0.99839
k79_35520	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_72403	2;1239;186801;3085636;186803;2316020;46228;471875	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_24032	2;976;200643;171549;815;909656;387090	1.0;0.99992;0.99992;0.99992;0.99992;0.9984;0.99788
k79_96329	2;976;200643;171549;2005525;375288;823;999416	1.0;0.99975;0.99975;0.99975;0.99975;0.99975;0.99975;0.99975
k79_96331	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_11909	2;74201;203494;48461;1647988;239934;239935	1.0;0.99996;0.99996;0.99996;0.99996;0.99996;0.99996
k79_48477	2;1239;186801;3085636;186803;1766253;39491;657318	1.0;1.0;1.0;1.0;1.0;0.99998;0.99998;0.98104
k79_35530	2;1239;186801;3085636;186803;207244;649756;649757	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_24046	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;0.99984;0.99984
k79_11910	2;976;200643;171549;815;816;2650157	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_24055	2;1239;909932;1843488;909930;33024;33025	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_48488	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_72415	2;976;200643;171549;815;816;820;997890	1.0;0.99995;0.99995;0.99995;0.99994;0.99994;0.99988;0.99988
k79_96335	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_72418	2;1239;186801;3085636;186803;841;301301	0.99883;0.99867;0.99671;0.99648;0.99648;0.87095;0.79129
k79_48490	2;1239;186801;186802;216572;1263;2608920	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_72419	2;1239;909932;1843488;909930;33024;33025	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_84686	2;976;200643;171549;815;816;371601;657309	1.0;0.99985;0.99984;0.99984;0.98925;0.95633;0.7486;0.7486
k79_24066	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;0.99999;0.99999;0.99999
k79_35543	2;1224;28216;80840;119060;32008;87883	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_24078	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_11932	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;0.99997;0.99997
k79_84698	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_35555	2;1239;186801;186802;216572;216851;853;657322	1.0;0.99978;0.99974;0.99885;0.99884;0.99872;0.98112;0.98097
k79_11940	2;1239;526524;526525;2810280;2678885;1982626	0.99958;0.99896;0.99672;0.99672;0.99665;0.99665;0.99665
k79_24080	2;976;200643;171549;815;909656;387090	1.0;1.0;0.99998;0.99998;0.99998;0.99995;0.99995
k79_72438	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_11942	2;1239;186801;3085636;186803;2316020;46228;471875	1.0;0.99996;0.99995;0.99993;0.99993;0.99959;0.9582;0.9582
k79_72441	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_48498	2;1239;186801;3085636;186803;841	0.99279;0.96218;0.9424;0.83872;0.83872;0.73831
k79_96362	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;0.9999;0.9999
k79_48499	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;0.99999;0.99999;0.94133
k79_24093	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_96371	2157;28890;183925;2158;2159;2172;2173;420247	0.99999;0.99999;0.99999;0.99999;0.99999;0.99999;0.98991;0.98991
k79_84702	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;0.99998;0.99998;0.99998;0.99997;0.99997
k79_84712	2;1239;186801;186802;216572;216851;853;718252	1.0;0.99998;0.99998;0.99991;0.99991;0.99991;0.99954;0.99953
k79_11950	2;1239;186801;3085636;186803;572511;1912897	1.0;1.0;1.0;1.0;1.0;0.99994;0.99994
k79_72463	2;1239;186801;186802;31979;1485;36745	1.0;0.99989;0.99988;0.99988;0.99988;0.99988;0.99987
k79_11951	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;0.99999;0.99999;0.99976
k79_35564	2;976;200643;171549;2005525;375288;823;999416	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_24107	2;1239;186801;3085636;186803;841;2763062	1.0;0.99981;0.9998;0.99979;0.99979;0.64739;0.64666
k79_24109	2;976;200643;171549;815;816;817;862962	0.99981;0.99811;0.9981;0.9981;0.97488;0.97487;0.96366;0.96366
k79_96385	2157;28890;183925;2158;2159;2172;2173;420247	0.99995;0.99995;0.99995;0.99995;0.99995;0.99995;0.99995;0.99995
k79_96388	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_11954	2;976;200643;171549;815;816;2650157	0.99211;0.96765;0.96591;0.96575;0.9587;0.9587;0.52936
k79_72485	2;1239;186801;186802;216572;216851;853;657322	0.99999;0.9999;0.99988;0.99987;0.99987;0.99984;0.71032;0.71032
k79_11956	2;976;200643;171549;815;909656;357276;997877	1.0;1.0;1.0;1.0;1.0;0.99999;0.99999;0.99999
k79_84720	2;976;200643;171549;815;816;290053;693979	1.0;0.98705;0.98611;0.9861;0.9859;0.90705;0.62317;0.62317
k79_72494	2;1239;186801;3085636;186803;2316020;33039;657313	1.0;0.99654;0.9965;0.99647;0.99647;0.99421;0.9927;0.9927
k79_72507	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.99949
k79_11960	2;976;200643;171549;815;816	1.0;0.99732;0.99732;0.99732;0.56576;0.56518
k79_24115	2;1239;186801;3085636;186803;841;1261635	0.99999;0.99998;0.99998;0.99998;0.99998;0.99899;0.9988
k79_48525	2157;28890;183925;2158;2159;2172;2173;420247	0.99871;0.99871;0.99871;0.99871;0.99871;0.99871;0.99795;0.99795
k79_11963	2;1239;909932;1843488;909930;33024;33025	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_72513	2;976;200643;171549;815;909656;821	1.0;0.99997;0.99997;0.99997;0.99996;0.99988;0.99987
k79_35574	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_24124	2;1239;186801;3085636;186803;841;166486;657315	1.0;0.98287;0.98286;0.98286;0.98286;0.83373;0.82636;0.82378
k79_72522	2;976;200643;171549;815;909656;387090	1.0;1.0;1.0;1.0;0.99999;0.99997;0.99994
k79_96425	2;976;200643;171549;2005525;375288;2951805	0.99999;0.99999;0.99999;0.99999;0.99994;0.99994;0.99994
k79_72531	2;1239;186801;3085636;186803;207244;649756;649757	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_11985	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_35589	2;1239;91061;1385;186817;1386;3073816	1.0;0.99999;0.99978;0.99977;0.99977;0.99977;0.99977
k79_84745	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_96434	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_48547	2;976;200643;171549;815;816;820;997890	0.99998;0.99989;0.99988;0.99988;0.99965;0.99948;0.66853;0.66853
k79_72549	2;1239;186801;3085636;186803;189330;88431	1.0;0.99999;0.99999;0.99997;0.99997;0.99595;0.99595
k79_11998	2;1239;186801;3085636;186803;33042;410072	1.0;1.0;1.0;1.0;1.0;0.99998;0.99998
k79_96449	2;1239;186801;186802;216572;1263;2608920	1.0;0.9999;0.99968;0.99964;0.99962;0.99954;0.99943
k79_12002	2;1239;186801;3085636;186803;1766253;39491;657318	1.0;1.0;1.0;0.99999;0.99999;0.99999;0.99999;0.99989
k79_72558	2;976;200643;171549;815;816;820;997890	1.0;0.99809;0.99809;0.99809;0.99782;0.99664;0.98772;0.98772
k79_12010	2;1239;526524;526525;2810280;2678885;1982626	1.0;0.99999;0.99998;0.99998;0.99998;0.99998;0.99998
k79_72564	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_12013	2;976;200643;171549;815;816;674529	1.0;1.0;1.0;1.0;0.99999;0.99996;0.99995
k79_84769	2;1239;186801;186802;216572;1263;2564099	0.99999;0.99998;0.99997;0.99996;0.99996;0.99996;0.99902
k79_12015	2;1239;186801;3085636;186803;1843210;3070997	0.99998;0.91329;0.91325;0.91314;0.91314;0.91314;0.91314
k79_35624	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_12027	2;1239;186801;3085636;186803;207244;649756;649757	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_12030	2;1239;186801;3085636;186803;841;166486;657315	1.0;1.0;1.0;0.99999;0.99999;0.99989;0.99989;0.99982
k79_24167	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_35626	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;0.99995;0.99995
k79_24175	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.99999
k79_35631	2;976;200643;171549;815;816;28111	1.0;0.99778;0.99778;0.99778;0.99777;0.99775;0.99774
k79_48579	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_12042	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;0.99994;0.99994
k79_96471	2;976;200643;171549;815;816	1.0;0.99937;0.99754;0.99751;0.99747;0.83421
k79_84783	2;1239;186801;186802;216572;1263;2608920	1.0;0.99999;0.99999;0.99999;0.99999;0.99999;0.99999
k79_12052	2;1239;186801;3085636;186803;2316020;46228;471875	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_12053	2;1239;91061;1385;90964;1279;29382	0.99923;0.99869;0.87864;0.87863;0.87738;0.86241;0.86241
k79_48586	2;1239;186801;186802;216572;1263;2608920	1.0;0.99955;0.99753;0.96023;0.91912;0.90752;0.90468
k79_72583	2;976;200643;171549;2005525;375288;823;999416	1.0;0.99992;0.99991;0.99991;0.99667;0.99667;0.99666;0.99666
k79_12066	2;1239;186801;186802;216572;1263;2608920	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_96481	2;1783272	0.99986;0.85731
k79_12069	2;1239;186801;186802;3082771;1738645;3030017	1.0;1.0;0.99999;0.99999;0.99993;0.99993;0.99993
k79_84799	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_24198	2;976;200643;171549;815;816;817;295405	1.0;0.98589;0.98581;0.98581;0.98576;0.98558;0.98557;0.98557
k79_84801	2;1239;186801;186802;216572;216851;2929488	1.0;1.0;1.0;1.0;1.0;1.0;0.99986
k79_48607	2;976;200643;171549;815;816;162156	0.99999;0.99999;0.99999;0.99999;0.99996;0.99996;0.99995
k79_12076	2;1239;526524;526525;2810280;2678885;1982626	1.0;0.99999;0.99988;0.99988;0.99988;0.99988;0.99988
k79_96496	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_84804	2;1239;186801;186802;216572;216851;3030639	1.0;0.99999;0.99999;0.99999;0.99999;0.99998;0.99272
k79_35666	2;1239;909932;1843488;909930;33024;33025	0.99989;0.98154;0.5654;0.56522;0.56522;0.56522;0.56522
k79_24201	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;0.99986;0.99986
k79_12083	2;1239;186801;3085636;186803;1766253;39491;657318	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.99863
k79_84809	2;1239;526524;526525;2810280;2678885;1982626	1.0;0.99998;0.99994;0.99994;0.99991;0.99991;0.99991
k79_12086	2;1239;526524;526525;2810280;2678885;1982626	1.0;0.99999;0.99995;0.99995;0.99994;0.99994;0.99994
k79_35675	2;1239;186801;3085636;186803;33042;410072	1.0;1.0;1.0;1.0;1.0;0.99986;0.99986
k79_24215	2;1239;526524;526525;2810280;2678885;1982626	0.99999;0.99984;0.99973;0.99973;0.99966;0.99966;0.99966
k79_48613	2;976;200643;171549	1.0;0.99205;0.99146;0.99145
k79_12090	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_96510	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_35680	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_48623	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_24221	2;1239;186801	0.91998;0.70592;0.55101
k79_24224	2;1239;909932;1843488;909930;33024;626940	1.0;1.0;0.99999;0.99999;0.99999;0.99999;0.99999
k79_48626	2157;28890;183925;2158;2159;2172;2173;420247	0.99997;0.99997;0.99997;0.99997;0.99997;0.99997;0.99997;0.99997
k79_48627	2;74201;203494;48461;1647988;239934;239935	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_12105	2;976;200643;171549;815;816;818	1.0;0.99952;0.9993;0.9993;0.99928;0.99928;0.99874
k79_72639	2;1239;186801;3085636;186803;572511;1796616	1.0;1.0;1.0;1.0;1.0;0.99995;0.99995
k79_84838	2;1239;909932;1843488;909930;33024;33025	0.99999;0.99505;0.97774;0.97774;0.97774;0.97774;0.97774
k79_12114	2;976;200643;171549;815;816;290053;693979	1.0;0.94829;0.94812;0.94812;0.94597;0.84393;0.8189;0.8189
k79_96545	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;0.99997;0.99997;0.99966;0.99966
k79_12116	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_84849	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_12118	2;1239;186801;3085636;186803;207244;649756;649757	1.0;1.0;1.0;0.99999;0.99999;0.99998;0.99998;0.99998
k79_96557	2;1239;186801;3085636;186803;2316020;33039;657313	1.0;1.0;1.0;1.0;1.0;0.99983;0.9998;0.9998
k79_84855	2;1239;186801;3085636;186803;1766253;39491;657318	1.0;1.0;1.0;1.0;1.0;0.99996;0.99996;0.99993
k79_35709	2;1239;186801;3085636;186803;2316020;33038	1.0;1.0;1.0;1.0;1.0;0.9992;0.99919
k79_24235	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_96560	2;1239;186801;3085636;186803;2888809;2068655	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_24237	2;1239;186801;3085636;186803;1506553;29347	0.99997;0.97115;0.97053;0.97005;0.96516;0.73561;0.73561
k79_96563	2;1239;91061;1385;186822;44249;1778678	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_12119	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_24242	2;976;200643;171549;815;909656;821	1.0;0.99975;0.99975;0.99975;0.99974;0.9997;0.9997
k79_12120	2;1239;186801;3085636;186803;2316020;33038	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_48661	2;976;200643;171549;815;909656;357276;997877	1.0;0.99994;0.99993;0.99993;0.92188;0.89861;0.89759;0.89759
