contigs	predictions	scores
k79_45048	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;1.0;0.99986;0.99986
k79_20514	2;1224;28211;204455;2854170;875170;1397108	1.0;0.99993;0.99985;0.99984;0.99984;0.99984;0.99984
k79_32386	2;1239;186801;186802;31979;1485;2614128	0.99997;0.99517;0.91712;0.91401;0.90466;0.90466;0.89903
k79_57058	2;74201;203494;48461;1647988;239934;239935;349741	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_45050	2;1239;186801;3085636;186803;207244;649756;649757	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_57059	2;976;200643;171549;815;816;28111	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_20519	2;1239;186801;3085636;186803;2316020;33039;657313	1.0;1.0;1.0;1.0;1.0;0.99933;0.99933;0.99933
k79_92985	2;74201;203494;48461;1647988;239934;239935;349741	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_81097	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_45054	2;201174;1760;85004;31953;1678;1680	0.99997;0.55939;0.55909;0.55854;0.55854;0.55854;0.55562
k79_8449	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_92987	2;1239;186801;3085636;186803;2316020;33039;657313	1.0;1.0;1.0;0.99999;0.99999;0.99955;0.99955;0.99955
k79_45055	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_68648	2;976;200643;171549;815;909656;387090	1.0;0.99999;0.99997;0.99997;0.99995;0.98418;0.9837
k79_8451	2;74201;203494;48461;1647988;239934;239935;349741	1.0;1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_81104	2;1239;186801;186802;216572;216851;853;718252	1.0;1.0;1.0;1.0;1.0;1.0;0.99997;0.99995
k79_32390	2;1239;186801;3085636;186803;572511;40520;411459	1.0;0.99991;0.99991;0.9999;0.9999;0.82662;0.81052;0.78447
k79_45056	2;1239;186801;3085636;186803;2316020;33039;657313	1.0;1.0;1.0;0.99999;0.99999;0.9965;0.9965;0.9965
k79_57072	2;1239;186801;186802;216572;216851;853;718252	1.0;0.99847;0.99842;0.99831;0.99829;0.9959;0.99068;0.99058
k79_32392	2;1239;186801;3085636;186803;841;166486;718255	0.99997;0.98071;0.98066;0.98051;0.98051;0.63801;0.60078;0.59351
k79_92992	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;1.0;1.0;0.99989;0.99989;0.99989
k79_57073	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;0.99995;0.99995;0.99995;0.99995;0.99995
k79_8454	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;0.99999;0.99998;0.99998
k79_92994	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_81113	2;1239;186801;186802;216572;1263;2608920	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_81115	2;1239;909932;1843488;909930;33024;33025	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_32399	2;1239;186801;3085636;186803;2888809;2068655	1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_20525	2;976;200643;171549;815;816;28116	0.99999;0.99999;0.99999;0.99999;0.99966;0.99966;0.99963
k79_45068	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_68663	2;1224;1236;1692040;1692041;1692042;1675686	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_81119	2;1239;186801;186802;216572;216851;853;718252	1.0;1.0;1.0;0.99994;0.99994;0.9995;0.99918;0.98939
k79_81120	2;976;200643;171549;171550;239759;214856;679935	0.99995;0.99995;0.99995;0.99995;0.99995;0.99995;0.99994;0.99994
k79_20536	2;1239;186801;186802;216572;1263;2608920	1.0;0.99997;0.99989;0.99953;0.99951;0.9995;0.99916
k79_81121	2;1783272	1.0;0.92484
k79_20538	2;1239;186801;186802;216572;292632;214851	1.0;0.99995;0.99995;0.99995;0.99995;0.99401;0.99401
k79_68668	2;976;200643;171549;171550;239759;2585118	1.0;0.99998;0.99998;0.99998;0.99997;0.99997;0.71174
k79_32404	2;201174;84998;1643822;1643826;447020;446660;1384484	0.99999;0.71448;0.71317;0.71317;0.71317;0.71313;0.71313;0.71313
k79_93001	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;0.99999;0.99991;0.99991
k79_81124	2;976;200643;171549;171550;239759;2585118	1.0;0.99996;0.99996;0.99996;0.99973;0.99931;0.6715
k79_45080	2;1239;186801;3085636;186803;207244;649756;649757	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_32405	2;1239;186801;3085636;186803;2316020;33039;657313	1.0;1.0;1.0;1.0;1.0;0.99999;0.99999;0.99999
k79_20540	2;976;200643;171549;815;909656;821	1.0;0.99999;0.99997;0.99997;0.99996;0.99993;0.99993
k79_68669	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_81127	2;201174;1760;85011;2062;1883;2593676	1.0;1.0;1.0;0.99999;0.99999;0.99999;0.99999
k79_93006	2;1239;186801;186802;216572;216851;853;657322	1.0;1.0;1.0;1.0;1.0;0.99995;0.99991;0.98476
k79_45081	2;976;200643;171549;2005525;375288;823;435591	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_81129	2;976;200643;171549;2005525;375288;823;435591	1.0;0.99373;0.97939;0.97939;0.92979;0.92979;0.92768;0.92768
k79_20544	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.99957
k79_45084	2;74201;203494;48461;1647988;239934;239935;349741	0.99999;0.99999;0.99999;0.99999;0.99999;0.99999;0.99984;0.99984
k79_32408	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;0.99999;0.99998;0.99998;0.99945;0.99939;0.99939
k79_93007	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;1.0;1.0;0.99998;0.99998
k79_81134	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;0.9993;0.9993;0.94257;0.94174;0.94174
k79_68676	2;976;200643;171549;2005525;375288;823;435591	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_32409	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;1.0;1.0;0.99998;0.99998
k79_45087	2;1239;186801;3085636;186803;189330;39486	1.0;1.0;1.0;1.0;1.0;0.99994;0.99994
k79_32411	2;1239;186801;3085636;186803;33042;410072;470146	0.9979;0.99099;0.98884;0.98864;0.98864;0.80842;0.80745;0.80745
k79_20546	2;1239;186801;186802;3085642;2048137;3079302	1.0;0.99999;0.99999;0.99999;0.99999;0.99999;0.99999
k79_81136	2;201174;1760;85010;2070;1847;2619320	1.0;0.99907;0.99907;0.99784;0.99784;0.99784;0.99784
k79_68685	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.99992
k79_32414	2;976;200643;171549;171552;838;28131	1.0;0.99923;0.99923;0.99923;0.99905;0.99905;0.99904
k79_81137	2;1239;909932;1843488;909930;33024;33025	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_20550	2;976;200643;171549;815;816;28111	1.0;1.0;1.0;1.0;1.0;0.99994;0.99994
k79_81138	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_32416	2;1239;186801;3085636;186803;33042;410072;470146	1.0;0.99997;0.99977;0.99976;0.99976;0.9995;0.9995;0.9995
k79_93026	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_45088	2;976;200643;171549;171552;838;2691580	1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_20553	2;1239;186801;3085636;186803;2316020;33039;657313	1.0;0.99999;0.99999;0.99997;0.99997;0.9949;0.99468;0.99468
k79_81139	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;0.99996;0.99996;0.99638;0.99638
k79_32417	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_20554	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;0.99994;0.99994;0.99994;0.99994;0.99994
k79_68695	2;976;200643;171549;815;816;47678;997873	1.0;1.0;1.0;1.0;1.0;0.9996;0.99952;0.99952
k79_81140	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_45092	2;1239;186801;186802;216572;216851;2929492	1.0;0.9999;0.9999;0.99984;0.99984;0.99984;0.99616
k79_93033	2;1239;186801;3085636;186803;2316020;33039;657313	1.0;1.0;1.0;1.0;1.0;0.99999;0.99999;0.99999
k79_20557	2;1239;909932;1843488;909930;33024;33025	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_32421	2;1239;186801;3085636;186803;189330;39486	1.0;1.0;1.0;1.0;1.0;0.99999;0.99997
k79_68696	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;1.0;1.0;0.99988;0.99988
k79_20558	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_45095	2;1239;186801;186802;216572;2892396;2714355	1.0;1.0;1.0;1.0;1.0;1.0;0.9997
k79_57074	2;1239;186801;186802;216572;1263;2608920	1.0;1.0;0.9996;0.99955;0.99954;0.99948;0.98974
k79_8462	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_32426	2;1239;186801;3085636;186803;572511;2479767	1.0;1.0;1.0;0.99916;0.99916;0.99916;0.99915
k79_45100	2;976;200643;171549;815;816;371601;657309	1.0;0.99996;0.99996;0.99996;0.99966;0.99828;0.99732;0.99732
k79_68703	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_20568	2;976;200643;171549;2005525;375288;823;435591	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_8470	2;1239;186801;186802;2937909;79206;339862;768710	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_93038	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_32432	2;1239;186801;3085636;186803;2316020;33039;657313	1.0;0.99999;0.99999;0.99995;0.99995;0.97709;0.97121;0.97121
k79_57081	2;1224;28211;356;82115;106591;106592	1.0;0.99999;0.99999;0.99999;0.99999;0.99999;0.99999
k79_45101	2;1239;186801;3085636;186803;207244;649756;649757	1.0;1.0;1.0;1.0;1.0;0.99998;0.99998;0.99998
k79_20573	2;1239;186801;3085636;186803;2569097;39488	0.99932;0.70999;0.70457;0.70329;0.70329;0.70075;0.70075
k79_8475	2;976;200643;171549;2005525;375288;823;435591	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_45104	2;976;200643;171549;2005525;375288;823;435591	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_32437	2;1239;91061;1385;186817;2675231;2880221	1.0;1.0;0.99999;0.99999;0.99999;0.99999;0.99999
k79_20575	2;1239;186801;3085636;186803;1766253;39491;657318	1.0;0.99998;0.99998;0.99998;0.99998;0.99996;0.99996;0.99984
k79_93044	2;1239;186801;3085636;186803;2719313;333367;518636	1.0;1.0;1.0;0.99998;0.99998;0.99991;0.99991;0.99991
k79_8477	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;0.99999;0.99999;0.99989;0.99988
k79_32439	2;1239;186801;3085636;186803;572511;2479767	1.0;1.0;1.0;0.9974;0.9974;0.9974;0.9974
k79_68718	2;74201;203494;48461;1647988;239934;239935;349741	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_45107	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_32440	2;1239;186801;3085636;186803;572511;2479767	1.0;1.0;1.0;0.99939;0.99939;0.99938;0.99927
k79_8480	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_93048	2;1239;186801;186802;31979;1485;1529	0.99724;0.99713;0.9865;0.98226;0.98223;0.98221;0.9363
k79_81145	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_20584	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_68725	2;1239;186801;186802;216572;1263;1161942	0.9142;0.89739;0.8967;0.85106;0.84515;0.83704;0.51011
k79_81146	2;1239;186801;3085636;186803;2569097;39488	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_20585	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;0.99999;0.99997;0.99993;0.99993;0.98571;0.98419;0.98419
k79_57101	2;1239;186801;186802;216572;946234;292800	1.0;1.0;1.0;0.99999;0.99999;0.99999;0.99999
k79_68726	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_57102	2;1117;3028117;1118;1890449;1125;513223;1638788	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_32446	2;201174;1760;85004;31953;1678;1680	1.0;1.0;1.0;1.0;1.0;1.0;0.99999
k79_20589	2;976;200643;171549;2005525;375288;823;435591	1.0;0.99996;0.99996;0.99996;0.99984;0.99984;0.99961;0.99961
k79_45121	2;1239;186801;3085636;186803;572511;89014	1.0;1.0;0.99998;0.99997;0.99997;0.99983;0.99961
k79_57104	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;1.0;1.0;0.99988;0.99988
k79_68733	2;203691;203692;136;2845253;157;2563669	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_8491	2;201174;84998;1643822;1643826;447020;446660;1384484	1.0;0.99951;0.99951;0.99951;0.99951;0.99951;0.99951;0.99951
k79_93058	2;976;200643;171549;171550;239759;328814;717959	1.0;0.99994;0.99994;0.99994;0.99994;0.99994;0.92855;0.92855
k79_32456	2;1239;186801;186802;216572;2892397;2714358	0.99997;0.99132;0.99099;0.69696;0.69689;0.50807;0.50807
k79_8493	2;976;200643;171549;2005525;375288;823;435591	1.0;1.0;1.0;1.0;1.0;1.0;0.9997;0.9997
k79_57111	2;1239;186801;3085636;186803;33042;410072;470146	0.99998;0.95573;0.95489;0.95487;0.95487;0.76004;0.76004;0.76004
k79_20590	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;0.99999;0.99999;0.99992;0.99992
k79_68736	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_93063	2;1239;186801;3085636;186803;189330;39486	1.0;0.99999;0.99999;0.99999;0.99999;0.99973;0.99968
k79_81153	2;976;200643;171549;171550;239759;328813;2585117	1.0;0.99929;0.99929;0.99929;0.99929;0.99929;0.99523;0.99523
k79_57112	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_45126	2;1239;909932;1843488;909930;33024;33025	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_8497	2;1239;186801;3085636;186803;572511;2479767	1.0;1.0;1.0;0.99659;0.99659;0.99659;0.99659
k79_32467	2;1239;186801;3085636;186803;2569097;39488	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_81158	2;1239;186801;3085636;186803;2569097;39488	1.0;1.0;1.0;1.0;1.0;0.99992;0.99992
k79_93069	2;1239;186801;3085636;186803;189330;88431	1.0;0.99998;0.99998;0.99998;0.99998;0.99986;0.99985
k79_57117	2;1239;186801;3085636;186803;830;831	1.0;0.99995;0.99994;0.99994;0.99994;0.99963;0.99963
k79_32468	2;1239;186801;3085636;186803;1766253;39491;657317	0.93482;0.88467;0.8823;0.88228;0.88228;0.78019;0.78019;0.78018
k79_45130	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;1.0;1.0;0.99997;0.99997;0.99997
k79_68738	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;0.99998;0.99998;0.99976;0.99976;0.99976
k79_93070	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_32472	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;0.99997;0.99997;0.99238;0.99238;0.99238
k79_68739	2;1239;186801;3085636;186803;2569097;39488	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_81161	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_8508	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_45139	2;1239;186801;3085636;186803;572511;2479767	1.0;0.99999;0.99998;0.99995;0.99995;0.99992;0.99984
k79_81162	2;1239;186801;186802;216572;1263	0.978;0.80058;0.61476;0.56609;0.56536;0.52326
k79_57133	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_68742	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;1.0;1.0;0.99992;0.99992;0.99992
k79_81166	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;0.9997;0.9997
k79_20593	2;976;200643;171549;815;909656;357276;997877	1.0;1.0;1.0;1.0;0.99914;0.70564;0.70496;0.70496
k79_32486	2;1239;186801;3085636;186803;33042;410072;470146	1.0;0.99996;0.9997;0.99933;0.99933;0.99928;0.99928;0.99928
k79_57134	2;976;200643;171549;171550;239759;2585118	1.0;0.99964;0.99964;0.99964;0.99963;0.99963;0.99893
k79_45152	2;1239;909932;1843488;909930;33024;33025	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_20596	2;1239;186801;3085636;186803;2569097;39488	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_93085	2;1239;909932;1843488;909930;33024;33025	1.0;0.99998;0.99998;0.99998;0.99998;0.99998;0.99998
k79_32487	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_20597	2;201174;1760;85006;85023;33882;515415	1.0;0.99019;0.99019;0.97769;0.97746;0.97744;0.97743
k79_81171	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;1.0;0.99998;0.99998
k79_45153	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_68751	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;1.0;1.0;0.99998;0.99998;0.99998
k79_57139	2;976;200643;171549;171550;239759;328813;2585117	1.0;1.0;1.0;1.0;1.0;1.0;0.9999;0.9999
k79_93092	2;1239;909932;1843489;31977;39948;487173	1.0;0.99996;0.99991;0.99991;0.99991;0.99991;0.99634
k79_20602	2;74201;203494;48461;1647988;239934;239935;349741	1.0;1.0;1.0;1.0;1.0;1.0;0.99997;0.99997
k79_81175	2;1239;186801;3085636;186803;2569097;39488	1.0;1.0;1.0;1.0;1.0;0.99946;0.99946
k79_45161	2;1239;186801;3085636;186803;2316020;33039;657313	1.0;1.0;1.0;1.0;1.0;0.99904;0.99904;0.99904
k79_32500	2;976;200643;171549;2005525;375288;823;435591	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_45163	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;1.0;1.0;0.99979;0.9997
k79_20604	2;976;200643;171549;171550;239759;214856;679935	0.99994;0.99993;0.99993;0.99993;0.99993;0.99993;0.99978;0.99978
k79_68755	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_81178	2;1239;186801;3085636;186803;2316020;33039;657313	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_93099	2;976;200643;171549;815;909656;357276;997877	1.0;0.99802;0.99802;0.99802;0.99764;0.99058;0.99057;0.99057
k79_45164	2;1239;909932;1843488;909930;33024;33025	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_32503	2;1239;186801;186802;216572;2892396;2714353	1.0;0.99984;0.99984;0.99984;0.99982;0.99729;0.99688
k79_81180	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_68758	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;1.0;0.99998;0.99998
k79_81182	2;1239;186801;186802;216572;216851;2929488	1.0;1.0;1.0;0.99999;0.99999;0.99999;0.99995
k79_81183	2;976;200643;171549;815;909656;821	1.0;0.99998;0.99998;0.99998;0.99997;0.99997;0.99997
k79_45175	2;1239;186801;3085636;186803	1.0;0.91137;0.91066;0.90969;0.90969
k79_20611	2;1239;186801;186802;216572;2892396;2714353	1.0;0.9997;0.9997;0.9997;0.99969;0.99657;0.98686
k79_93109	2;1239;186801;186802;216572;216851;853;718252	1.0;1.0;1.0;0.99998;0.99998;0.99998;0.99996;0.97931
k79_45176	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_57144	2;976;200643;171549;815;909656;387090	1.0;1.0;1.0;1.0;0.99999;0.99869;0.99869
k79_81187	2;1239;186801;186802;216572;1263;657323	0.99987;0.99987;0.99987;0.99984;0.99984;0.99984;0.99984
k79_93111	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;1.0;1.0;0.99987;0.99987
k79_20616	2;201174;84998;1643822;1643826;447020;446660;394340	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_57147	2;1783272	0.99972;0.99817
k79_81195	2;1239;186801;3085636;186803;207244;649756;649757	1.0;1.0;1.0;0.99999;0.99999;0.99999;0.99999;0.99999
k79_32510	2;976;200643;171549;815;816;28113	1.0;1.0;0.99985;0.99985;0.99982;0.99965;0.99593
k79_81198	2;74201;203494;48461;1647988;239934;239935;349741	1.0;0.99862;0.99862;0.99862;0.99862;0.99862;0.99862;0.99862
k79_20620	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;1.0;1.0;0.99998;0.99998
k79_57151	2;29547;3031852;213849;72294;194;195	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_93114	2;1239;186801;3085636;186803;841;166486;657315	1.0;0.96868;0.96866;0.96866;0.96865;0.96858;0.93056;0.93056
k79_32515	2;1224;28211;204457;41297;2685927;1921510	1.0;1.0;0.99998;0.99998;0.99998;0.99998;0.99998
k79_68770	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_45194	2;1239;186801;3085636;186803;33042;410072;470146	1.0;0.99999;0.99999;0.99999;0.99999;0.99965;0.99965;0.99965
k79_20621	2;976;200643;171549;171550;239759;2585118	1.0;1.0;1.0;1.0;1.0;1.0;0.99949
k79_93116	2157;28890;183925;2158;2159;2172;2173;420247	0.99997;0.99997;0.99997;0.99997;0.99997;0.99997;0.99996;0.99996
k79_68771	2;1239;186801;3085636;186803;2569097;39488	0.99986;0.99494;0.99491;0.99058;0.99058;0.91223;0.91223
k79_32517	2;1239;186801;186802;216572;459786;2763056	1.0;0.99986;0.99986;0.99986;0.99986;0.9998;0.9998
k79_81215	2;1239;186801;3085636;186803;2569097;39488	0.99996;0.99989;0.98357;0.9829;0.9829;0.95566;0.95566
k79_45198	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_68772	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_32519	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;0.99989;0.99974;0.99957
k79_68773	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;0.99999;0.99996;0.99993
k79_32521	2;976;200643;171549;171550;239759;538949	1.0;1.0;1.0;1.0;1.0;1.0;0.99977
k79_93117	2;1239;186801;3085636;186803;1766253;39491;657318	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.98703
k79_68774	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;0.99955;0.99859;0.99857
k79_81217	2;1239;909932;1843488;909930;33024;33025	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_32524	2;976;200643;171549;2005525;375288;823;435591	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_68775	2;1224;28211;356;2821832;150830;388408;244592	0.99998;0.93316;0.93315;0.93279;0.93034;0.93034;0.93034;0.93034
k79_93120	2;1239;91061;1385;186822;44249;185978	0.99819;0.99566;0.88955;0.86652;0.86652;0.86652;0.86551
k79_45206	2	0.51284
k79_20637	2;1239;186801;3085656;3085657;2039302;1981510	1.0;1.0;1.0;0.99897;0.99897;0.99897;0.99897
k79_81223	2;1224;1236;135623;641;662;672	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_93123	2;203691;203692;136;137;1911565;1963862	0.99995;0.74331;0.74331;0.74331;0.74331;0.74331;0.74331
k79_32528	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;0.99994;0.99994
k79_32529	2;1239;186801;3085636;186803;2316020;33039;657313	1.0;1.0;1.0;1.0;1.0;0.99999;0.99999;0.99999
k79_93126	2;1239;186801;3085636;186803;189330;39486	1.0;1.0;1.0;1.0;1.0;0.9966;0.9966
k79_81230	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_32530	2;976;200643;171549;2005525;375288;823;435591	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_68789	2;1239;186801;186802;216572;216851;3030639	0.9994;0.99592;0.99591;0.99589;0.99575;0.99556;0.99554
k79_93130	2;1239;909932;1843489;31977;39948;487173	1.0;0.99997;0.99983;0.99983;0.99983;0.99983;0.99971
k79_45212	2;1239;909932;1843488;909930;33024;33025	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_20639	2;1239;186801;186802;216572;1263;657323	1.0;1.0;1.0;0.99468;0.99468;0.99468;0.99468
k79_93133	2;1239;186801;3085636;186803;841;1261635	1.0;0.97855;0.97809;0.97726;0.97726;0.97726;0.97726
k79_32531	2;976;200643;171549;2005525;375288;823;435591	1.0;0.98596;0.98594;0.98594;0.97484;0.97484;0.86442;0.86442
k79_57153	2;1239;186801;186802;216572;1263;2564099	0.9999;0.99979;0.99979;0.99729;0.99729;0.99718;0.99511
k79_81239	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;0.99995;0.99993;0.99993
k79_32534	2;1239;186801;3085636;186803;1766253;39491;657318	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.99641
k79_93136	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_20642	2;976;200643;171549;2005473;2518495;2649562	1.0;0.81669;0.81668;0.81668;0.61861;0.61861;0.61861
k79_81243	2;201174;1760;85004;31953;1678;1680	1.0;0.99996;0.99996;0.99996;0.99996;0.99996;0.9993
k79_93137	2;976;200643;171549;815;816;28111	1.0;1.0;1.0;1.0;1.0;0.99997;0.99997
k79_20643	2;1239;186801;186802;216572;2038676;3070656	1.0;0.99997;0.99997;0.99996;0.99996;0.99996;0.99996
k79_81245	2;976;200643;171549;815;909656;821	1.0;0.99999;0.99999;0.99999;0.99979;0.99978;0.99978
k79_20646	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;0.99999;0.99999;0.99977;0.99977;0.99977
